Position (1-based)	Max Base Frequency	Shannon Entropy
26099	74057	0.08327153629273903
26100	74066	0.08205761936576764
26101	74063	0.08216674788005347
26102	74078	0.07992187316014504
26103	74078	0.07992187316014504
26104	74002	0.09154017387648743
26105	74075	0.08030531531379577
26106	74061	0.08317174304234048
26107	71228	0.313577442906612
26108	74071	0.0815359377513931
26109	74069	0.08269888791189754
26110	73904	0.10394086982170461
26111	73972	0.09571546441096385
26112	74080	0.08093659410373485
26113	74086	0.0797609599044992
26114	74100	0.07797331646106827
26115	74083	0.08042959254208835
26116	74140	0.07481009924791941
26117	74144	0.07413143815681453
26118	74149	0.07320030095469032
26119	74148	0.0734359963697884
26120	74147	0.0738452335665446
26121	74157	0.072436046031893
26122	74155	0.07308039356099694
26123	74157	0.07257604481698558
26124	74101	0.0816760437153999
26125	74156	0.07361592481250318
26126	74168	0.07163367341518136
26127	74170	0.07118902383216118
26128	74164	0.07264003596636621
26129	74174	0.07080403180519182
26130	74170	0.07177918825222084
26131	74166	0.07273783601885847
26132	74184	0.07008999323470999
26133	74187	0.06968737572774204
26134	74188	0.06959048398330883
26135	74183	0.07078366092769244
26136	74192	0.06906386348433728
26137	74191	0.069160874901357
26138	74194	0.06886972066811592
26139	74181	0.07048235416685752
26140	74179	0.07032192384380373
26141	74174	0.07080403180519182
26142	74173	0.07090033744587604
26143	74158	0.0735080034403163
26144	74157	0.07374916562032247
26145	74169	0.07128517603306206
26146	74169	0.07218160636819841
26147	74169	0.07173613486112422
26148	74134	0.07743310561846335
26149	73525	0.14264016526885845
26150	74168	0.07217589404889374
26151	74113	0.08080156823819673
26152	74137	0.07786514391397413
26153	74122	0.079545737139344
26154	74178	0.07055762706493655
26155	74111	0.07987350640131077
26156	74116	0.0789040140613254
26157	74117	0.07818112684782985
26158	73690	0.12422772867579626
26159	73692	0.12248232061371472
26160	73688	0.12284025305397941
26161	73596	0.13382371638972596
26162	74144	0.07531956699553065
26163	74121	0.07965078584438258
26164	74144	0.07574281411219255
26165	74148	0.07516835318620374
26166	74147	0.07549889570542138
26167	74095	0.0838260231534328
26168	74168	0.07281323026607515
26169	74173	0.07221309935434488
26170	74179	0.07182778287319165
26171	74133	0.0797173207211844
26172	74168	0.07399885256576802
26173	74194	0.07025987007666794
26174	74182	0.07263193021015872
26175	74211	0.0678719933766676
26176	74204	0.06906662573508587
26177	74167	0.07473678411804946
26178	74210	0.06860655381015962
26179	74223	0.06651333617712021
26180	74224	0.06614022519157624
26181	74218	0.06673034585583819
26182	74208	0.06850561892384985
26183	74215	0.0677357829055368
26184	74217	0.0672952613989458
26185	74209	0.06802821418537994
26186	74213	0.06751471783092204
26187	74209	0.06826709659741861
26188	74216	0.06672340675803579
26189	74219	0.0664291724517969
26190	74220	0.06633100986670784
26191	74213	0.06779748776814047
26192	74046	0.08999972541696087
26193	74222	0.06640936424933438
26194	74222	0.06640936424933438
26195	74184	0.07285932843384497
26196	74227	0.06660497298949035
26197	74240	0.0643587302977448
26198	74177	0.07417155850570797
26199	74227	0.0670966773103455
26200	74242	0.06416054032403415
26201	74152	0.07743524852266638
26202	74235	0.06499029727240671
26203	74238	0.0646934775808877
26204	74216	0.06865447053272862
26205	74238	0.0645567429988887
26206	74233	0.06558004315440112
26207	74234	0.06539260802997296
26208	74208	0.06965915593978166
26209	74188	0.07342805165885562
26210	74231	0.06524840293123206
26211	73938	0.1024249101512043
26212	74225	0.06618772113756471
26213	74212	0.06711513117153342
26214	74166	0.07386210911866337
26215	74194	0.06886972066811592
26216	74195	0.06891112497133642
26217	74116	0.08141245264061332
26218	74201	0.06818895233092168
26219	74205	0.06793717966164453
26220	74208	0.0675061888437497
26221	74207	0.0676038497463968
26222	74012	0.09399624393994956
26223	74205	0.0681865684393928
26224	74197	0.06950182925699869
26225	74201	0.06877301037209073
26226	74207	0.06799112415153566
26227	74186	0.07205784151560701
26228	74157	0.0767287888178867
26229	74215	0.06682140068043023
26230	74204	0.06938384866201704
26231	74218	0.06666488607606677
26232	74214	0.06736313696703794
26233	74212	0.06778627895580656
26234	74215	0.06682140068043023
26235	74210	0.06809196937474779
26236	74214	0.06736313696703793
26237	74222	0.06613455742185688
26238	74226	0.06574114083782519
26239	74225	0.06583955917890828
26240	74225	0.06583955917890828
26241	74273	0.06106530306384699
26242	74273	0.06106530306384699
26243	74278	0.06056184784692326
26244	74280	0.06036012707415695
26245	74284	0.0599560995971487
26246	74282	0.060158211317398645
26247	74283	0.06005718001431562
26248	74283	0.06005718001431562
26249	74283	0.06002693402886934
26250	74288	0.05952128383065414
26251	74285	0.06009397493003568
26252	74287	0.05962251259632437
26253	74289	0.059554409407237885
26254	74290	0.05945303167947115
26255	74292	0.0591158713607015
26256	74198	0.07303225236581463
26257	74289	0.05968876375550801
26258	74292	0.05935757894792901
26259	74289	0.060091922922609606
26260	74293	0.0592827526404574
26261	74296	0.05884371088698925
26262	74254	0.06625934920904472
26263	74301	0.058334548367532504
26264	74302	0.05809881317462917
26265	74300	0.05843648322509802
26266	74303	0.05813052417649242
26267	74253	0.06330780765240297
26268	74251	0.06367224465314558
26269	74253	0.06338022542855491
26270	47191	1.0045767714053053
26271	74244	0.06442239556542954
26272	74243	0.06451163826115182
26273	74246	0.0637316535329128
26274	74244	0.0639301114533551
26275	74241	0.06447396098056611
26276	74242	0.0643747995240937
26277	74222	0.06809149552494598
26278	74248	0.06366935161539375
26279	74248	0.06353301630495202
26280	74238	0.06537222910028331
26281	74242	0.06426499329313717
26282	74243	0.06402927342967607
26283	74253	0.06303563331710235
26284	74251	0.06354336195849553
26285	74257	0.06294445207949614
26286	74257	0.06283541423208612
26287	74268	0.061536596220470405
26288	74271	0.06123552617740592
26289	74272	0.0613787317764585
26290	74274	0.06093402811351817
26291	74268	0.061915954901718674
26292	74264	0.0626227532689351
26293	74269	0.06168022828140951
26294	74273	0.0610345752196981
26295	74272	0.061703732107429535
26296	74274	0.06136726603956559
26297	74279	0.06043057159755903
26298	74274	0.06093402811351817
26299	74267	0.06250523592963513
26300	74274	0.06106916127875042
26301	74269	0.06219689819848447
26302	74272	0.061894540821882435
26303	74277	0.060767088386823556
26304	74268	0.062372040757411616
26305	74240	0.06704551002164212
26306	74277	0.060662635417720524
26307	74273	0.061687016900647526
26308	74276	0.060837007688497084
26309	74275	0.060937650728281945
26310	74275	0.061045984211447704
26311	74276	0.060701922289225343
26312	74278	0.06050058754575154
26313	74168	0.07651051878739082
26314	74263	0.06359994209590182
26315	74275	0.060802517563049684
26316	74276	0.060701922289225343
26317	74277	0.06060127898963359
26318	74273	0.06100356450456384
26319	74251	0.06523048323147154
26320	74274	0.06142320126877055
26321	74275	0.061045984211447704
26322	74257	0.06493447155859128
26323	74290	0.05928849100386872
26324	74291	0.05918716262418334
26325	73849	0.11140230259960697
26326	74286	0.059935709605737415
26327	74289	0.059389769643156114
26328	74290	0.05942289495997844
26329	74293	0.059118610882541826
26330	74293	0.058984356134178274
26331	74290	0.0596279527450479
26332	74287	0.0601574370926471
26333	74286	0.06021053164154614
26334	74291	0.059321516972453456
26335	74290	0.05942289495997844
26336	74288	0.05949099866859159
26337	74283	0.06013115165764676
26338	74281	0.06033306793398053
26339	74281	0.06033306793398053
26340	74233	0.06784450802253265
26341	74276	0.060701922289225343
26342	74271	0.061546646732107614
26343	74272	0.061104016406390065
26344	74272	0.061104016406390065
26345	74243	0.06402927342967607
26346	74241	0.06422746392324244
26347	74239	0.06442547714425591
26348	74239	0.06442547714425591
26349	74238	0.06452441752816325
26350	74236	0.06485903219760454
26351	74235	0.0648209749655178
26352	74233	0.06526565835736726
26353	74233	0.06526565835736726
26354	74253	0.06303563331710235
26355	74250	0.06347044439253546
26356	74231	0.0653528559003351
26357	74234	0.06491973986835178
26358	74233	0.0651554573923524
26359	74233	0.06501846114618752
26360	74232	0.06525417841023061
26361	74230	0.06545148995945822
26362	74230	0.06531436419981124
26363	74230	0.06531436419981124
26364	74230	0.06531436419981124
26365	74227	0.06620536822510127
26366	74227	0.06585759221787076
26367	74228	0.06603325343667407
26368	74230	0.06531436419981124
26369	74224	0.06590500542213819
26370	74218	0.06702657638406816
26371	74221	0.0661997486915315
26372	74213	0.06751738456824063
26373	74218	0.06649411041110945
26374	74222	0.06610154345228311
26375	74248	0.06410723536637702
26376	74271	0.06137080193519416
26377	74370	0.051220142435455036
26378	74372	0.05077538788184295
26379	74371	0.05088117388360912
26380	74375	0.050457652799347386
26381	74373	0.05066953916927165
26382	74371	0.051114294241830435
26383	74373	0.05066953916927165
26384	74373	0.05066953916927165
26385	74371	0.05101114124643949
26386	74372	0.05077538788184295
26387	74371	0.05088117388360912
26388	74372	0.050905292793339885
26389	74359	0.05322262686634767
26390	74371	0.05101114124643949
26391	74364	0.052427197517140166
26392	74329	0.05550810186105897
26393	74319	0.05672478163457648
26394	74309	0.05756526427013673
26395	74239	0.0644968957160738
26396	74306	0.05763151327201886
26397	74305	0.05773355193802844
26398	74303	0.058205023622401625
26399	74308	0.05742728064369322
26400	74308	0.05742728064369322
26401	74309	0.05732508640545926
26402	74309	0.05732508640545926
26403	74307	0.05752942288643703
26404	74308	0.05742728064369322
26405	74307	0.05752942288643703
26406	74305	0.057867249503765594
26407	74303	0.058071274733656225
26408	74269	0.0637642024152925
26409	74257	0.06534153964293905
26410	74301	0.05827509417648552
26411	74302	0.0580393589835822
26412	74301	0.05814119213265363
26413	74299	0.05847870891270088
26414	74299	0.058344705436627786
26415	74299	0.058344705436627786
26416	74257	0.06577949410552518
26417	74302	0.0580393589835822
26418	74303	0.05793747465803821
26419	74302	0.058173210110657514
26420	74303	0.05793747465803821
26421	74299	0.058940505774698934
26422	74306	0.05763151327201886
26423	74306	0.05763151327201886
26424	74304	0.05796928791006953
26425	74300	0.05913586134294112
26426	74308	0.05780100128097962
26427	74297	0.059745554424163
26428	74156	0.07906995404112056
26429	74307	0.05752942288643703
26430	74306	0.05763151327201886
26431	74311	0.057120541385485765
26432	74313	0.056915786704910404
26433	74306	0.05830309016686152
26434	74314	0.056813330388067074
26435	74315	0.056950369815155714
26436	74317	0.05650564381437227
26437	74317	0.05684109541111246
26438	74320	0.056197477764084916
26439	74305	0.05882410649190681
26440	74318	0.05640297526724716
26441	74302	0.05925782680103234
26442	74306	0.05845085194718072
26443	74312	0.05725805483081567
26444	74263	0.06249715701990795
26445	74266	0.06191851842495764
26446	74228	0.06583007326531429
26447	74171	0.07465569490202566
26448	74225	0.06640868223009333
26449	74230	0.06538539247309279
26450	74229	0.06573152577950121
26451	74178	0.07423496084168033
26452	74222	0.06682604219541662
26453	74223	0.06607402579965446
26454	74220	0.06647935663216399
26455	74151	0.07699435474665227
26456	74175	0.07416591008324737
26457	74221	0.0662703944039906
26458	74215	0.06744007436357895
26459	74197	0.07056638309581688
26460	74223	0.06593651663462373
26461	74110	0.08264518372213117
26462	74220	0.06623087991420963
26463	74215	0.06731909364360898
26464	74187	0.07179861337406734
26465	74214	0.06688600344246852
26466	74186	0.07205989366526752
26467	74212	0.0674684781049989
26468	74233	0.06498563926098723
26469	74225	0.06662680255355077
26470	74230	0.06528141309022384
26471	74227	0.06557679862832207
26472	74218	0.06707862597697271
26473	74225	0.06577350786665895
26474	74223	0.06597004641678551
26475	74212	0.0670479902452751
26476	74218	0.06646065088741038
26477	74219	0.06636261441561699
26478	74217	0.06655864532983549
26479	74183	0.06986607100647935
26480	74183	0.06986607100647935
26481	74185	0.06967279844173255
26482	74182	0.07010177526817843
26483	74184	0.06976945430723652
26484	74183	0.06986607100647935
26485	74168	0.07256919529301475
26486	74219	0.06721820703092816
26487	74230	0.06545148995945822
26488	74227	0.06574713251240254
26489	74217	0.0665921466228926
26490	74215	0.06703007127831066
26491	74196	0.06969180305501499
26492	74070	0.08723024316953985
26493	74208	0.06771485944163015
26494	74192	0.06986419804690537
26495	74218	0.06646065088741038
26496	74205	0.06808224908374932
26497	74192	0.07028805197562135
26498	74208	0.06743871874777589
26499	74209	0.06875284838624168
26500	74225	0.0659108900744154
26501	74209	0.06899986646107484
26502	74229	0.06537991795279922
26503	74228	0.06572609388244532
26504	74225	0.06602147786068273
26505	74225	0.0661219257041722
26506	74188	0.07210206819951756
26507	74231	0.06518286508447116
26508	74230	0.06528141309022384
26509	74221	0.06702124503364543
26510	74229	0.06537991795279922
26511	74230	0.06528141309022384
26512	74229	0.06537991795279922
26513	74230	0.06528141309022384
26514	74231	0.06518286508447116
26515	74230	0.06528141309022384
26516	74231	0.06518286508447116
26517	74229	0.06551712957437343
26518	74230	0.06541858182858865
26519	73379	0.13949934934702876
26520	73361	0.14293433006015785
26521	73377	0.13969562174852587
26522	73260	0.1549457893943279
26523	73274	0.14689118309366814
26524	73096	0.16025810740528543
26525	73313	0.14390507645909634
26526	73119	0.16950988271102832
26527	72995	0.18203720775452478
26528	73629	0.12594396706996072
26529	73281	0.16475360200262276
26530	51968	0.9817511258421471
26531	73656	0.11733229115856689
26532	73626	0.11908852458682356
26533	73593	0.1247677014710115
26534	73572	0.12814255657973125
26535	73636	0.1184215670572554
26536	73638	0.11810384592069038
26537	73600	0.12463908979499766
26538	73647	0.1176699780641529
26539	73656	0.11690107146903808
26540	73662	0.11627927779168648
26541	73670	0.11546472885853169
26542	73653	0.11853271218885203
26543	73711	0.11285487899769314
26544	73729	0.1108228501239131
26545	73731	0.1108776158437514
26546	73726	0.11140106858407885
26547	73735	0.1100422756060415
26548	73736	0.11010966246346014
26549	73707	0.1150387732354349
26550	73732	0.11127210959388906
26551	73709	0.11512888393978411
26552	73744	0.1095605697993504
26553	73743	0.10964486746104028
26554	73746	0.10926741288425987
26555	73748	0.10922316970350583
26556	73727	0.11071425417216584
26557	73728	0.11063032886349732
26558	73712	0.11365894064695237
26559	73726	0.11079815896995131
26560	73727	0.11071425417216584
26561	73724	0.11166847095939636
26562	73745	0.10920043966865703
26563	73752	0.1087610591868108
26564	73745	0.11017971550502444
26565	73755	0.10850759807690794
26566	73759	0.10832033357464395
26567	73785	0.10748252929141501
26568	73795	0.10550674356014873
26569	73795	0.10495945481682155
26570	73771	0.10953841326050104
26571	73748	0.11291387183741881
26572	73806	0.10401913916224784
26573	73805	0.10437798260475994
26574	73812	0.10377804109515477
26575	73815	0.10324778078041384
26576	73814	0.1034833890743802
26577	47198	1.0445750884350058
26578	73843	0.10098537556566702
26579	73847	0.10150992940227205
26580	73861	0.09927631667890141
26581	73859	0.09945001756305606
26582	73861	0.09927631667890141
26583	73859	0.09959879907313633
26584	73856	0.09971039071510761
26585	73856	0.09985924265384537
26586	73843	0.10203130364418767
26587	73848	0.10044850012318114
26588	73869	0.09904362478003305
26589	73821	0.1076673315698525
26590	73900	0.09601760427026308
26591	73908	0.09543481105191967
26592	73917	0.09475155490821952
26593	73925	0.09366626614076877
26594	73929	0.09345927540543039
26595	73932	0.09331359276146614
26596	73938	0.0927809549920102
26597	73937	0.09297974615560768
26598	73938	0.09309266569685051
26599	73946	0.09180283617746914
26600	73867	0.10405122532149924
26601	73939	0.09410669657389899
26602	73960	0.09055406415659073
26603	73971	0.08994333496822622
26604	73965	0.09112235418777084
26605	73983	0.08849094584669383
26606	73986	0.0917371676125605
26607	73991	0.09161452739514829
26608	74070	0.08069194014122485
26609	74043	0.083745563140622
26610	74054	0.08202667607511678
26611	73898	0.10363938736991081
26612	74051	0.08313707266213256
26613	74060	0.08147345187722074
26614	74063	0.08119641674748464
26615	74062	0.0820283527982446
26616	74070	0.08054889527438659
26617	74070	0.08054889527438659
26618	74038	0.08600677697343197
26619	74072	0.08036360285121306
26620	74065	0.08212770806644241
26621	74067	0.08164980297305112
26622	74136	0.07745188651051226
26623	74184	0.06976945430723652
26624	74183	0.0703151808809078
26625	74076	0.08546590497835736
26626	74187	0.06947936889724338
26627	74172	0.0709262918902022
26628	74170	0.07111855916007791
26629	74170	0.07111855916007791
26630	74170	0.07111855916007791
26631	74171	0.07102244461145613
26632	74171	0.07102244461145613
26633	74171	0.07116199329020934
26634	74159	0.07305036084830609
26635	74168	0.0713106740364732
26636	74158	0.0731463589820516
26637	74167	0.07140667451204505
26638	74175	0.07063760394289957
26639	74175	0.07099207666426931
26640	74170	0.07235477842056007
26641	74183	0.0700051588290682
26642	74182	0.07058936643235791
26643	74194	0.06880112009638244
26644	74196	0.0686069762397843
26645	74062	0.08749950115381581
26646	74185	0.06967279844173255
26647	74186	0.06957610333137242
26648	74190	0.06918892885829721
26649	74192	0.06899510408558475
26650	74192	0.06927253408221773
26651	74193	0.0691487307823201
26652	74195	0.06870406819239892
26653	74196	0.06905403180282942
26654	74198	0.06868962340069276
26655	74201	0.06837087101269612
26656	74204	0.06782878893161076
26657	74203	0.0679262042614924
26658	74205	0.06773133280082447
26659	74206	0.06763383578378743
26660	74203	0.06827736455943773
26661	74206	0.06763383578378743
26662	74220	0.06626453582385299
26663	74219	0.06650024970812927
26664	74196	0.07050628997916175
26665	74244	0.06403432908213251
26666	74244	0.06389777093507
26667	74246	0.063699401840731
26668	74247	0.06373657501267063
26669	74221	0.06809411426241856
26670	74247	0.06360015025856015
26671	74249	0.06340151251078582
26672	74245	0.06423738897869231
26673	74245	0.06414441538324309
26674	74245	0.06379860869882985
26675	74242	0.06457868167832063
26676	74245	0.06428079546734063
26677	74153	0.07757388595573113
26678	74250	0.06368411046798617
26679	74252	0.06344808210316114
26680	74253	0.06334842410540474
26681	67827	0.48559641014283883
26682	74258	0.06250540135370831
26683	74258	0.06250540135370831
26684	74186	0.07370596799797023
26685	74257	0.06260515178415271
26686	74258	0.06264132895664941
26687	74259	0.06240560493484805
26688	74241	0.06595445100240886
26689	74256	0.06270485633428295
26690	74165	0.07674641561107422
26691	74235	0.06531727844432611
26692	74240	0.06454064897951926
26693	74241	0.06472271239363478
26694	74246	0.063699401840731
26695	74248	0.06350085384963189
26696	74249	0.06340151251078582
26697	74248	0.06350085384963189
26698	74248	0.06363723393372943
26699	74250	0.06368411046798615
26700	74251	0.06354769443527068
26701	74255	0.06280451511169124
26702	74248	0.06419171309836535
26703	74258	0.06250540135370831
26704	74260	0.06230576241895619
26705	74261	0.062341663460415746
26706	74260	0.06255063608584083
26707	74261	0.06220587369689975
26708	74258	0.06275045880631945
26709	47323	1.0054900946321954
26710	74264	0.06190592919457958
26711	74267	0.06160556485755909
26712	74266	0.06170573313782724
26713	74254	0.06409251671623269
26714	74268	0.061640813849247814
26715	74132	0.07474333499739935
26716	74132	0.07474333499739935
26717	74132	0.07474333499739935
26718	74114	0.0779152696353478
26719	74130	0.0754431270187315
26720	74284	0.06196090527053294
26721	74308	0.0574568440334332
26722	74308	0.0574568440334332
26723	74306	0.05792831727602981
26724	74300	0.05886813538997397
26725	74301	0.05850891370927967
26726	74301	0.05841201408020393
26727	74282	0.06168390478510272
26728	74288	0.06065652151645062
26729	74292	0.05932759182173648
26730	72978	0.19059694278201003
26731	74261	0.06438752536143261
26732	74279	0.06169699065770733
26733	74282	0.061202402715114824
26734	74296	0.05867977014486115
26735	74096	0.08535988203619092
26736	74297	0.058578140628537535
26737	74299	0.058374729529831935
26738	74301	0.0583049659206919
26739	74296	0.05934987840881373
26740	74316	0.05677047432059857
26741	74316	0.057062359504234085
26742	74318	0.05643201352416817
26743	74306	0.05868351121258572
26744	74313	0.057455417603209755
26745	74311	0.057283283161537295
26746	74304	0.058459261160731836
26747	74310	0.05725229953283938
26748	74306	0.05825451011586449
26749	74302	0.058817167432280625
26750	74287	0.061413658605189964
26751	74306	0.05790156535992383
26752	74303	0.05796729535078728
26753	74274	0.0630946281910072
26754	74279	0.061420617508544405
26755	74284	0.05989542114023169
26756	74256	0.06284087528621052
26757	74213	0.06695020460426179
26758	74200	0.06892340842925831
26759	74064	0.08666060968393845
26760	74146	0.07380860947802133
26761	74148	0.07336397134470117
26762	74221	0.06630396632030891
26763	74223	0.06711032880019739
26764	74239	0.06439291633320485
26765	74234	0.06566068850526992
26766	74251	0.06333894007856972
26767	47812	1.000373289701518
26768	74231	0.06783166198728628
26769	74268	0.062270567381451515
26770	74273	0.06160676115232955
26771	74286	0.05969330838086547
26772	74279	0.06121516387445318
26773	74285	0.05992903941783517
26774	74281	0.06081199136921479
26775	74270	0.06267012148367154
26776	74268	0.06299144651534527
26777	74281	0.061162867237946006
26778	74289	0.059389769643156114
26779	74286	0.06037162323464648
26780	74292	0.059145673139962024
26781	74269	0.06340818569524
26782	74293	0.05904414503963132
26783	74290	0.05948288332294311
26784	74286	0.06009354993188647
26785	74291	0.059247150987148
26786	74287	0.060539828284455796
26787	74287	0.06069094875214392
26788	74305	0.057792698597986455
26789	74305	0.05812972560096254
26790	74289	0.059554409407237885
26791	74286	0.059965994767799964
26792	74279	0.061429537014655415
26793	74286	0.06010044820454943
26794	74288	0.05976338930740734
26795	74290	0.05956058437594015
26796	74292	0.0591158713607015
26797	74305	0.057926293106390206
26798	74306	0.057824099647252394
26799	74298	0.059522450133740024
26800	74309	0.057383819174596354
26801	74075	0.090004638206222
26802	74303	0.058371012874657416
26803	74300	0.0588975122696003
26804	74297	0.059597941473898665
26805	74307	0.057588363155803346
26806	74307	0.057588363155803346
26807	74302	0.05852649257895874
26808	74305	0.057926293106390206
26809	74306	0.05766117999501714
26810	74289	0.06073920717673569
26811	74304	0.05892810255675279
26812	74318	0.05640297526724716
26813	74317	0.05650564381437227
26814	74313	0.05764019328211488
26815	74319	0.056300253299434944
26816	74312	0.0572552629132313
26817	74316	0.05671199724558656
26818	74321	0.056065475795905234
26819	74316	0.057084457585883944
26820	74321	0.05619838667226572
26821	74327	0.055447687780664404
26822	74282	0.06271956195205285
26823	74326	0.05555078811077428
26824	74320	0.05683501668983079
26825	74326	0.05555078811077428
26826	74309	0.05850903577775837
26827	74323	0.05585976291181946
26828	74123	0.08288438388709027
26829	74321	0.05648978941460857
26830	74326	0.05568342946542258
26831	74327	0.055580274776287714
26832	74324	0.056223897875886455
26833	74289	0.061781080829601306
26834	74281	0.06331383059264957
26835	74328	0.05547706531494195
26836	74330	0.055138058463327894
26837	74318	0.05745591384103189
26838	74330	0.055138058463327894
26839	74331	0.05503473873379457
26840	74203	0.07386974003129627
26841	74327	0.05571280725932906
26842	74315	0.05801320924678811
26843	74328	0.05558279121486836
26844	74352	0.052983191446867535
26845	74352	0.052852015711628245
26846	74350	0.05329675988483744
26847	74339	0.05521005982495372
26848	74351	0.05308776388605824
26849	74322	0.058422219024294224
26850	74353	0.0527474430128959
26851	74352	0.052852015711628245
26852	74351	0.05295652967367384
26853	74350	0.05306098507569818
26854	74350	0.05306098507569818
26855	74340	0.05517197133965347
26856	74349	0.05316538209330182
26857	74343	0.05437240447473897
26858	69729	0.38798560958082284
26859	74353	0.0527474430128959
26860	74353	0.05298286642377887
26861	74326	0.057627401592260874
26862	74394	0.048535596927123746
26863	74401	0.04765512262948817
26864	74178	0.077053458856914
26865	74408	0.0468998147037277
26866	74411	0.0465750560433201
26867	74417	0.04615064768974986
26868	74425	0.045050893104787264
26869	74430	0.0445030105515164
26870	74422	0.045855513685684454
26871	74429	0.04461273953172048
26872	74433	0.04417336136871266
26873	74371	0.05395147357788452
26874	74438	0.04374772569514711
26875	74439	0.043637214580410685
26876	74426	0.04604351781216344
26877	74440	0.043401443579682154
26878	74440	0.043401443579682154
26879	74439	0.04363721458041069
26880	74436	0.04423751836272969
26881	74440	0.043401443579682154
26882	74352	0.05681753709661714
26883	74439	0.04351195495365672
26884	74438	0.04362238665488362
26885	74319	0.06068852532266619
26886	74436	0.0438430123382918
26887	74433	0.04417336136871266
26888	74429	0.044738778959706745
26889	74426	0.04506773582110579
26890	74426	0.04494146846779336
26891	74418	0.046041671330894395
26892	74416	0.04648644974884318
26893	74417	0.04592360188484458
26894	74305	0.06211278292353707
26895	74312	0.061645565629154214
26896	74412	0.0469954168140528
26897	74407	0.04802603297541605
26898	74420	0.04582349658959421
26899	74419	0.045932621058242286
26900	74402	0.048937794926125
26901	74404	0.04733183779126237
26902	74413	0.04690324279527199
26903	74421	0.045487841084436154
26904	74424	0.0451602423950351
26905	74423	0.04539600924753533
26906	74424	0.04541300295066168
26907	74372	0.053574974003378156
26908	74428	0.04484850768063785
26909	74410	0.048408691737137535
26910	74430	0.04462897340220506
26911	74431	0.04439320473474507
26912	74399	0.04971664031651247
26913	74391	0.04936524494368753
26914	74397	0.048085205125760894
26915	74390	0.04924307953382474
26916	74387	0.049478913762927054
26917	74389	0.0489421224638404
26918	74281	0.06488750303264967
26919	74381	0.049794807537710255
26920	74372	0.05074915867774504
26921	74360	0.05291684786273919
26922	74364	0.052007680709711235
26923	74370	0.05096054387233292
26924	74367	0.05173429211745855
26925	74369	0.051066143204714864
26926	74367	0.051277156327685654
26927	74279	0.06465491399388562
26928	74368	0.051171680624384194
26929	74350	0.054571862616370564
26930	74359	0.05297931768052544
26931	74371	0.050854882429634374
26932	74373	0.05064337241650719
26933	74356	0.053361409459660634
26934	74369	0.051066143204714864
26935	74367	0.051277156327685654
26936	74309	0.060471728135036325
26937	74363	0.05206307323819971
26938	74363	0.051698445860729796
26939	74361	0.05190872534349432
26940	74356	0.052433370713759316
26941	74357	0.052328561280001545
26942	74353	0.053401163299563875
26943	74361	0.05190872534349432
26944	74362	0.051803615884146226
26945	74358	0.05268301623004739
26946	74359	0.05224952467730018
26947	74347	0.0543079196490193
26948	74347	0.05350546803726043
26949	74344	0.053686497487742534
26950	74343	0.05379054782803597
26951	74137	0.08268227079597401
26952	74336	0.05510155246340856
26953	74341	0.05413028656292984
26954	74335	0.05544229725092303
26955	74340	0.054234222442620085
26956	74341	0.05399847712337681
26957	74341	0.05399847712337681
26958	74343	0.05379054782803597
26959	74333	0.05590232361856776
26960	74311	0.059579319973059125
26961	74351	0.05295652967367385
26962	74350	0.05319227758855903
26963	74349	0.053296732731034746
26964	74323	0.05755997668015518
26965	74345	0.05371397119694288
26966	74320	0.058431058493216226
26967	74349	0.05316538209330182
26968	74349	0.05316538209330182
26969	74338	0.05535023020004758
26970	74350	0.05306098507569818
26971	74351	0.05295652967367384
26972	74348	0.053687999187640625
26973	74355	0.05253812069333141
26974	74359	0.05211876332026602
26975	74358	0.052354513311413095
26976	74355	0.05303723302075519
26977	74359	0.05211876332026602
26978	74353	0.05377481418637503
26979	74365	0.051460957416972014
26980	74367	0.05125031232349582
26981	74363	0.05199931890642706
26982	74363	0.05208631137084555
26983	74367	0.05125031232349582
26984	74365	0.051460957416972014
26985	74326	0.05814675020444979
26986	74372	0.05098261992153923
26987	74371	0.05124127053320874
26988	74376	0.050532094856086306
26989	74385	0.049343276501718165
26990	74389	0.04914774161269461
26991	74395	0.04827478701538234
26992	74389	0.04891667329914977
26993	74385	0.04957486814537669
26994	74386	0.04959719393021543
26995	74388	0.04947546122494973
26996	74367	0.05324854756976921
26997	74396	0.048296049108150364
26998	74398	0.04795293889699791
26999	74383	0.05064792528080124
27000	74402	0.047650924158950815
27001	74406	0.04709166885650599
27002	74326	0.05918687617637211
27003	74406	0.04721946048482624
27004	74406	0.04709166885650599
27005	74133	0.08201982257562176
27006	74406	0.04709166885650599
27007	74397	0.04831704104522767
27008	74348	0.056571035004351754
27009	74390	0.04916953945739173
27010	74391	0.04883178829706908
27011	74384	0.04998845191623656
27012	74360	0.05345996216595181
27013	74302	0.05800919509848277
27014	74238	0.06820803909897032
27015	74294	0.05879117548084999
27016	74283	0.060037974321351203
27017	74271	0.061452030997518794
27018	74267	0.061509963094767466
27019	74252	0.06344362199685256
27020	74235	0.06496245488957471
27021	74125	0.08088151516552634
27022	74238	0.0643922962241862
27023	74236	0.0645896973316918
27024	74234	0.06478692471491049
27025	74234	0.06478692471491049
27026	74215	0.068185931310382
27027	74235	0.06468833269060265
27028	74237	0.06449101854181709
27029	74236	0.06486373309183438
27030	74236	0.06534060378711329
